state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-DA8E4FAC9960CBEF_2,0x1BF548,92,64,228,144,32706,1086,E0 66, 
HASH-DA8E4FAC9960CBEF_2,0x1BF6A0,140,64,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1BF6B4,140,64,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1BF73C,56,80,48,0,32707,19,14,를
HASH-DA8E4FAC9960CBEF_2,0x1BF750,56,80,48,0,32707,19,14,를
HASH-DA8E4FAC9960CBEF_2,0x1BF770,80,80,12,12,32706,90,5B,
HASH-DA8E4FAC9960CBEF_2,0x1BF784,80,80,12,12,32706,90,5B,
HASH-DA8E4FAC9960CBEF_2,0x1BF7A4,92,80,228,144,32706,1086,E0 66, 
HASH-DA8E4FAC9960CBEF_2,0x1BF7B8,92,80,228,144,32706,1086,E0 66, 
HASH-DA8E4FAC9960CBEF_2,0x1BF910,140,80,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1BF924,140,80,108,0,32704,36,25, 
HASH-DA8E4FAC9960CBEF_2,0x1F04A0,32,120,72,144,32705,1033,E0 31, 
HASH-DA8E4FAC9960CBEF_2,0x1F04B4,32,120,72,144,32705,1033,E0 31, 
HASH-DA8E4FAC9960CBEF_2,0x1F04D4,44,120,240,156,32705,1173,E0 BD, 
HASH-DA8E4FAC9960CBEF_2,0x1F04E8,44,120,240,156,32705,1173,E0 BD, 
HASH-DA8E4FAC9960CBEF_2,0x1F0508,56,120,108,132,32705,961,DF E8,
HASH-DA8E4FAC9960CBEF_2,0x1F051C,56,120,108,132,32705,961,DF E8,
HASH-DA8E4FAC9960CBEF_2,0x1F053C,68,120,180,156,32707,1155,E0 AB, 
HASH-DA8E4FAC9960CBEF_2,0x1F0550,68,120,180,156,32707,1155,E0 AB, 
HASH-DA8E4FAC9960CBEF_2,0x1F0570,80,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1F0584,80,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1F05A4,86,120,204,132,32706,994,E0 0A,
HASH-DA8E4FAC9960CBEF_2,0x1F05B8,86,120,204,132,32706,994,E0 0A,
HASH-DA8E4FAC9960CBEF_2,0x1F05D8,98,120,36,144,32705,1021,E0 25, 
HASH-DA8E4FAC9960CBEF_2,0x1F05EC,98,120,36,144,32705,1021,E0 25, 
HASH-DA8E4FAC9960CBEF_2,0x1F060C,110,120,216,144,32706,1082,E0 62, 
HASH-DA8E4FAC9960CBEF_2,0x1F0620,110,120,216,144,32706,1082,E0 62, 
HASH-DA8E4FAC9960CBEF_2,0x1F0640,122,120,48,156,32707,1111,E0 7F, 
HASH-DA8E4FAC9960CBEF_2,0x1F0654,122,120,48,156,32707,1111,E0 7F, 
HASH-DA8E4FAC9960CBEF_2,0x1F0674,134,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1F0688,134,120,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_2,0x1F06A8,140,120,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_2,0x1F06BC,140,120,24,168,32706,1186,E0 CA, 
HASH-DA8E4FAC9960CBEF_2,0x1F06DC,152,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_2,0x1F06F0,152,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_2,0x1F0710,164,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_2,0x1F0724,164,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_2,0x1F0744,176,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_2,0x1F0758,176,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_2,0x1F0778,182,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_2,0x1F078C,182,120,204,144,32707,1079,E0 5F, 
HASH-DA8E4FAC9960CBEF_2,0x1F07AC,194,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_2,0x1F07C0,194,120,84,144,32705,1037,E0 35,
HASH-DA8E4FAC9960CBEF_2,0x1F07E0,206,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_2,0x1F07F4,206,120,0,168,32705,1177,E0 C1, 
HASH-DA8E4FAC9960CBEF_3,0x1BF1C0,20,82,144,192,32705,1393,E1 9A,아
HASH-DA8E4FAC9960CBEF_3,0x1BF1D4,20,82,144,192,32705,1393,E1 9A,아
HASH-DA8E4FAC9960CBEF_3,0x1BF1F4,32,82,204,216,32704,1580,E2 56,크
HASH-DA8E4FAC9960CBEF_3,0x1BF208,32,82,204,216,32704,1580,E2 56,크
HASH-DA8E4FAC9960CBEF_3,0x1BFEC0,46,166,180,120,32704,900,DF AB,
HASH-DA8E4FAC9960CBEF_3,0x1BFED4,46,166,180,120,32704,900,DF AB,
HASH-DA8E4FAC9960CBEF_3,0x1BFEF4,58,166,168,144,32707,1067,E0 53, 
HASH-DA8E4FAC9960CBEF_3,0x1BFF08,58,166,168,144,32707,1067,E0 53, 
HASH-DA8E4FAC9960CBEF_3,0x1BFF28,70,166,48,120,32705,857,DF 80,
HASH-DA8E4FAC9960CBEF_3,0x1BFF3C,70,166,48,120,32705,857,DF 80,
HASH-DA8E4FAC9960CBEF_3,0x1BFF5C,82,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1BFF70,82,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1BFF90,88,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_3,0x1BFFA4,88,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_3,0x1BFFC4,100,166,216,96,32706,746,DF 11,
HASH-DA8E4FAC9960CBEF_3,0x1BFFD8,100,166,216,96,32706,746,DF 11,
HASH-DA8E4FAC9960CBEF_3,0x1BFFF8,112,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C000C,112,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C002C,118,166,192,132,32706,990,E0 06,
HASH-DA8E4FAC9960CBEF_3,0x1C0040,118,166,192,132,32706,990,E0 06,
HASH-DA8E4FAC9960CBEF_3,0x1C0060,130,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C0074,130,166,144,156,32704,1140,E0 9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C0094,142,166,60,144,32704,1028,E0 2C,
HASH-DA8E4FAC9960CBEF_3,0x1C00A8,142,166,60,144,32704,1028,E0 2C,
HASH-DA8E4FAC9960CBEF_3,0x1C00C8,154,166,240,156,32707,1175,E0 BF, 
HASH-DA8E4FAC9960CBEF_3,0x1C00DC,154,166,240,156,32707,1175,E0 BF, 
HASH-DA8E4FAC9960CBEF_3,0x1C00FC,166,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C0110,166,166,204,12,32707,155,9C, 
HASH-DA8E4FAC9960CBEF_3,0x1C0130,172,166,96,168,32704,1208,E0 E0, 
HASH-DA8E4FAC9960CBEF_3,0x1C0144,172,166,96,168,32704,1208,E0 E0, 
