state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-F27AD4691BB789AD_1,0x1F1080,60,214,0,108,32705,757,DF 1C,연
HASH-F27AD4691BB789AD_1,0x1F10A0,72,214,60,120,32707,863,DF 86,결
HASH-F27AD4691BB789AD_1,0x1F10B4,72,214,60,120,32707,863,DF 86,결
HASH-F27AD4691BB789AD_1,0x1F10D4,84,214,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F10E8,84,214,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1108,90,214,204,156,32706,1162,E0 B2,열
HASH-F27AD4691BB789AD_1,0x1F111C,90,214,204,156,32706,1162,E0 B2,열
HASH-F27AD4691BB789AD_1,0x1F113C,102,214,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_1,0x1F1150,102,214,192,156,32704,1156,E0 AC,기
HASH-F27AD4691BB789AD_1,0x1F1170,102,122,240,96,32707,755,DF 1A,예
HASH-F27AD4691BB789AD_1,0x1F1184,102,122,240,96,32707,755,DF 1A,예
HASH-F27AD4691BB789AD_1,0x1F11A4,114,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F11B8,114,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F11D8,120,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F11EC,120,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F120C,126,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1220,126,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1240,132,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1254,132,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1274,138,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1288,138,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F12A8,144,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F12BC,144,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F12DC,150,122,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_1,0x1F12F0,150,122,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_1,0x1F1310,162,122,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F1324,162,122,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F1344,174,122,228,144,32706,1086,E0 66,요
HASH-F27AD4691BB789AD_1,0x1F1358,174,122,228,144,32706,1086,E0 66,요
HASH-F27AD4691BB789AD_1,0x1F1378,190,129,108,156,32706,1130,E0 92,작
HASH-F27AD4691BB789AD_1,0x1F138C,190,129,108,156,32706,1130,E0 92,작
HASH-F27AD4691BB789AD_1,0x1F13AC,202,129,72,156,32706,1118,E0 86,합
HASH-F27AD4691BB789AD_1,0x1F13C0,202,129,72,156,32706,1118,E0 86,합
HASH-F27AD4691BB789AD_1,0x1F13E0,214,129,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F13F4,214,129,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F1414,226,129,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F1428,226,129,0,168,32705,1177,E0 C1,다
HASH-F27AD4691BB789AD_1,0x1F1448,138,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F145C,138,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F147C,144,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F1490,144,122,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F14B0,150,122,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_1,0x1F14C4,150,122,144,156,32704,1140,E0 9C,아
HASH-F27AD4691BB789AD_1,0x1F14E4,162,122,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F14F8,162,122,84,144,32705,1037,E0 35,니
HASH-F27AD4691BB789AD_1,0x1F1518,174,122,228,144,32706,1086,E0 66,요
HASH-F27AD4691BB789AD_1,0x1F152C,174,122,228,144,32706,1086,E0 66,요
HASH-F27AD4691BB789AD_1,0x1F2278,110,65,192,216,32704,1576,E2 52,카
HASH-F27AD4691BB789AD_1,0x1F228C,110,65,192,216,32704,1576,E2 52,카
HASH-F27AD4691BB789AD_1,0x1F22AC,122,65,156,204,32705,1481,E1 F2,이
HASH-F27AD4691BB789AD_1,0x1F22C0,122,65,156,204,32705,1481,E1 F2,이
HASH-F27AD4691BB789AD_1,0x1F22E0,134,65,180,204,32707,1491,E1 FC,저
HASH-F27AD4691BB789AD_1,0x1F22F4,134,65,180,204,32707,1491,E1 FC,저
HASH-F27AD4691BB789AD_1,0x1F2314,146,65,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F2328,146,65,204,12,32707,155,9C, 
HASH-F27AD4691BB789AD_1,0x1F2348,152,65,12,180,32705,1265,E1 1A,글
HASH-F27AD4691BB789AD_1,0x1F235C,152,65,12,180,32705,1265,E1 1A,글
HASH-F27AD4691BB789AD_1,0x1F237C,164,65,132,180,32705,1305,E1 42,러
HASH-F27AD4691BB789AD_1,0x1F2390,164,65,132,180,32705,1305,E1 42,러
HASH-F27AD4691BB789AD_1,0x1F23B0,176,65,60,192,32706,1366,E1 7F,브
HASH-F27AD4691BB789AD_1,0x1F23C4,176,65,60,192,32706,1366,E1 7F,브
HASH-F27AD4691BB789AD_2,0x1BF228,101,137,0,0,32704,0,01, 
HASH-F27AD4691BB789AD_2,0x1BF23C,101,137,0,0,32704,0,01, 
HASH-F27AD4691BB789AD_2,0x1BF25C,113,137,144,72,32705,553,DE 4F,
HASH-F27AD4691BB789AD_2,0x1BF270,113,137,144,72,32705,553,DE 4F,
HASH-F27AD4691BB789AD_2,0x1BF290,122,137,72,48,32707,363,DD 90,
HASH-F27AD4691BB789AD_2,0x1BF2A4,122,137,72,48,32707,363,DD 90,
HASH-F27AD4691BB789AD_2,0x1BF498,70,114,192,144,32704,1072,E0 58,선
HASH-F27AD4691BB789AD_2,0x1BF4AC,70,114,192,144,32704,1072,E0 58,선
HASH-F27AD4691BB789AD_2,0x1BF4CC,82,114,204,12,32707,155,9C, 
