file,size,in_patch_zip,whole_file_changed,changed_bytes,corpus_total,high,medium,low,e2_valid,e2_other,inline_changed,original_high,occupied_slots,free_slots,remaining_for_e2,capacity_state
package_story_test_23_s1072_safe_boundaries/files/E1/SE011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE012.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE014.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE015.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE016.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE017.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE018.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE019.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E1/SE01A.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE024.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE025.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE026.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE027.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE028.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE029.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E2/SE02A.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE031.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE032.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE033.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE034.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE035.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE036.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE037.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE038.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE039.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E3/SE03A.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,76,3,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE042.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE043.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE044.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE045.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE046.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE047.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE048.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE049.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E4/SE04A.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE052.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE053.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE054.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE055.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE056.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE057.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE058.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE059.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,26,53,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/E5/SE05A.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,31,48,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF031.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,57,22,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF081.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF091.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0A1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0B1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0C1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0D1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0E1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/F/SF0F1.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA0BG.DAT,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA0MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA1BG.DAT,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA1MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA2BG.DAT,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA2MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA3BG.DAT,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA3MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA4BG.DAT,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA4MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA5MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/AREA6MAP.DAT,193536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/SMAP.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/MAP/WORLDMAP.DAT,292864,0,0,0,0,0,0,0,0,0,0,0,75,4,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/S000.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
package_story_test_23_s1072_safe_boundaries/files/license_data.dat,28032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/D/SD012.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_gamefiles/D/SD013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/D/SD012.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_d_house_repack_verify_gamefiles/D/SD013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_build/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_plus_s1072_room_gamefiles/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_bulk3_s1072_room_highslot_gamefiles/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_d_house_highslot_build/D/SD012.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_d_house_highslot_build/D/SD013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_d_sd031_snow_build/D/SD031.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,63,16,0,no_high_confidence_dialogue
story_house_live_s1031_blocking_build/1/S1031.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_live_sd011_extended_build/D/SD011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_s1021_all_control0000_build/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_s1021_control0000_build/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_s1021_s1022_complete_build/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_s1021_s1041_complete_build/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_s1041_all_build/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_sd011_all_build/D/SD011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_sd011_build/D/SD011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_sd011_live_slots_1_to_4_build/D/SD011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_house_sd011_live_slots_2_to_4_build/D/SD011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_manifest_build/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk2/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1013.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1021.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1022.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1023.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1051.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1061.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_bulk3_all_1/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_progress_safe/1/S1072.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_s1041_build/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_s1041_final_patch_files/1/S1041.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_01/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_02/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_03/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_04/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_05/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_06/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_07/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_08_twobyte_locator/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_09_twobyte_mapc/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_10_twobyte_grid_locator/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_11_remaining_slots_probe/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_12_stable_extra_font/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_13_s1011_first_block_probe/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_13_s1011_first_block_probe/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_14_s1011_two_blocks/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_14_s1011_two_blocks/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_15_s1011_three_blocks/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_15_s1011_three_blocks/1/S1071.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
story_test_16_s1011_four_blocks/1/S1011.DAT,305152,0,0,0,0,0,0,0,0,0,0,0,0,79,0,no_high_confidence_dialogue
