state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-29EFD29BD74A5AE5_6,0x1C0040,82,180,192,24,32707,235,DD 10,森
HASH-29EFD29BD74A5AE5_6,0x1C0060,94,180,132,0,32707,47,30,도
HASH-29EFD29BD74A5AE5_6,0x1C0074,94,180,132,0,32707,47,30,도
HASH-29EFD29BD74A5AE5_6,0x1C0094,106,180,168,36,32706,310,DD 5B,始
HASH-29EFD29BD74A5AE5_6,0x1C00A8,106,180,168,36,32706,310,DD 5B,始
HASH-29EFD29BD74A5AE5_6,0x1C00C8,118,180,24,72,32705,513,DE 27,末
HASH-29EFD29BD74A5AE5_6,0x1C00DC,118,180,24,72,32705,513,DE 27,末
HASH-29EFD29BD74A5AE5_6,0x1C00FC,130,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C0110,130,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C0130,142,180,0,12,32704,84,55,ろ
HASH-29EFD29BD74A5AE5_6,0x1C0144,142,180,0,12,32704,84,55,ろ
HASH-29EFD29BD74A5AE5_6,0x1C0164,154,180,156,0,32706,54,37,。
HASH-29EFD29BD74A5AE5_6,0x1C0178,154,180,156,0,32706,54,37,。
HASH-29EFD29BD74A5AE5_6,0x1C0198,166,180,192,24,32707,235,DD 10,森
HASH-29EFD29BD74A5AE5_6,0x1C01AC,166,180,192,24,32707,235,DD 10,森
HASH-29EFD29BD74A5AE5_6,0x1C01CC,178,180,108,0,32706,38,27,ま
HASH-29EFD29BD74A5AE5_6,0x1C01E0,178,180,108,0,32706,38,27,ま
HASH-29EFD29BD74A5AE5_6,0x1C0200,190,180,132,0,32707,47,30,도
HASH-29EFD29BD74A5AE5_6,0x1C0214,190,180,132,0,32707,47,30,도
HASH-29EFD29BD74A5AE5_6,0x1C0234,202,180,72,60,32706,446,DD E3,案
HASH-29EFD29BD74A5AE5_6,0x1C0248,202,180,72,60,32706,446,DD E3,案
HASH-29EFD29BD74A5AE5_6,0x1C0268,214,180,36,48,32704,348,DD 81,内
HASH-29EFD29BD74A5AE5_6,0x1C027C,214,180,36,48,32704,348,DD 81,内
HASH-29EFD29BD74A5AE5_6,0x1C029C,226,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C02B0,226,180,84,0,32705,29,1E,し
HASH-29EFD29BD74A5AE5_6,0x1C02D0,238,180,96,0,32704,32,21,て
HASH-29EFD29BD74A5AE5_6,0x1C02E4,238,180,96,0,32704,32,21,て
HASH-29EFD29BD74A5AE5_6,0x1C0304,250,180,180,0,32707,63,40,량
HASH-29EFD29BD74A5AE5_6,0x1C0318,250,180,180,0,32707,63,40,량
HASH-29EFD29BD74A5AE5_6,0x1C0338,262,180,144,0,32705,49,32,れ
HASH-29EFD29BD74A5AE5_6,0x1C034C,262,180,144,0,32705,49,32,れ
