state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-FE27CFD4E73EF39_4,0x1BFB04,250,180,180,0,32707,63,40,량
HASH-FE27CFD4E73EF39_4,0x1BFB18,250,180,180,0,32707,63,40,량
HASH-FE27CFD4E73EF39_4,0x1BFB38,262,180,144,0,32705,49,32,れ
HASH-FE27CFD4E73EF39_4,0x1BFB4C,262,180,144,0,32705,49,32,れ
HASH-FE27CFD4E73EF39_4,0x1BFB6C,154,194,84,0,32707,31,20,계
HASH-FE27CFD4E73EF39_4,0x1BFB80,154,194,84,0,32707,31,20,계
HASH-FE27CFD4E73EF39_4,0x1BFBA0,166,194,156,0,32707,55,38,말
HASH-FE27CFD4E73EF39_4,0x1BFBB4,166,194,156,0,32707,55,38,말
HASH-FE27CFD4E73EF39_4,0x1BFBD4,178,194,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BFBE8,178,194,84,0,32705,29,1E,し
HASH-FE27CFD4E73EF39_4,0x1BFC08,190,194,144,0,32705,49,32,れ
HASH-FE27CFD4E73EF39_4,0x1BFC1C,190,194,144,0,32705,49,32,れ
HASH-FE27CFD4E73EF39_4,0x1BFC3C,202,194,132,0,32704,44,2D,ん
HASH-FE27CFD4E73EF39_4,0x1BFC50,202,194,132,0,32704,44,2D,ん
HASH-FE27CFD4E73EF39_4,0x1BFC70,214,194,156,0,32706,54,37,。
HASH-FE27CFD4E73EF39_4,0x1BFC84,214,194,156,0,32706,54,37,。
HASH-FE27CFD4E73EF39_4,0x1EFCA0,88,109,216,192,32705,1417,E1 B2,운
HASH-FE27CFD4E73EF39_4,0x1EFCB4,88,109,216,192,32705,1417,E1 B2,운
HASH-FE27CFD4E73EF39_4,0x1EFCD4,100,109,192,240,32707,1747,E2 FD,석
HASH-FE27CFD4E73EF39_4,0x1EFCE8,100,109,192,240,32707,1747,E2 FD,석
HASH-FE27CFD4E73EF39_4,0x1EFD08,112,109,240,192,32704,1424,E1 B9,으
HASH-FE27CFD4E73EF39_4,0x1EFD1C,112,109,240,192,32704,1424,E1 B9,으
HASH-FE27CFD4E73EF39_4,0x1EFD3C,124,109,156,180,32704,1312,E1 49,로
HASH-FE27CFD4E73EF39_4,0x1EFD50,124,109,156,180,32704,1312,E1 49,로
HASH-FE27CFD4E73EF39_4,0x1EFD70,136,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFD84,136,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFDA4,142,109,228,204,32704,1504,E2 0A,주
HASH-FE27CFD4E73EF39_4,0x1EFDB8,142,109,228,204,32704,1504,E2 0A,주
HASH-FE27CFD4E73EF39_4,0x1EFDD8,154,109,24,192,32707,1355,E1 74,변
HASH-FE27CFD4E73EF39_4,0x1EFDEC,154,109,24,192,32707,1355,E1 74,변
HASH-FE27CFD4E73EF39_4,0x1EFE0C,166,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFE20,166,109,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1EFE40,172,109,192,204,32704,1492,E1 FD,적
