state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,command_word,nonzero_packet,coordinate_mode
4,0x801F9D88,5,0x801BF7C0,156,166,128,0,16,16,0x7FC0,0,32,.,0x041BF78C,1,
4,0x801F9D88,6,0x801BF7F4,122,166,176,48,16,16,0x7FC0,0,224,라,0x041BF7C0,1,
4,0x801F9D88,7,0x801BF828,136,166,192,0,16,16,0x7FC2,2,50,도,0x041BF7F4,1,
4,0x801F9D88,8,0x801BF85C,150,166,160,32,16,16,0x7FC0,0,160, ,0x041BF828,1,
4,0x801F9D88,9,0x801BF890,156,166,96,128,16,16,0x7FC2,2,506,빨,0x041BF85C,1,
4,0x801F9D88,10,0x801BF8C4,170,166,176,0,16,16,0x7FC1,1,45,리,0x041BF890,1,
4,0x801F9D88,11,0x801BF8F8,184,166,160,32,16,16,0x7FC0,0,160, ,0x041BF8C4,1,
4,0x801F9D88,12,0x801BF92C,190,166,0,0,16,16,0x7FC0,0,0,다,0x041BF8F8,1,
4,0x801F9D88,13,0x801BF960,204,166,112,128,16,16,0x7FC3,3,511,섯,0x041BF92C,1,
4,0x801F9D88,14,0x801BF994,218,166,160,32,16,16,0x7FC0,0,160, ,0x041BF960,1,
4,0x801F9D88,15,0x801BF9C8,224,166,208,16,16,16,0x7FC1,1,113,돌,0x041BF994,1,
5,0x801F031C,8,0x801EFE3C,234,116,176,16,16,16,0x7FC0,0,104,승,0x041EFE08,1,
5,0x801F031C,9,0x801EFE70,248,116,176,16,16,16,0x7FC0,0,104,승,0x041EFE3C,1,
5,0x801F031C,10,0x801EFEA4,204,116,160,32,16,16,0x7FC0,0,160, ,0x041EFE70,1,
5,0x801F031C,11,0x801EFED8,210,116,0,32,16,16,0x7FC1,1,121,회,0x041EFEA4,1,
5,0x801F031C,12,0x801EFF0C,88,132,64,96,16,16,0x7FC2,2,378,복,0x041EFED8,1,
5,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
5,0x801F031C,14,0x801EFF74,204,120,176,0,16,16,0x7FC0,0,44,습,0x041EFF40,1,
5,0x801F031C,15,0x801EFFA8,218,120,16,0,16,16,0x7FC2,2,6,니,0x041EFF74,1,
5,0x801F031C,16,0x801EFFDC,232,120,0,0,16,16,0x7FC0,0,0,다,0x041EFFA8,1,
5,0x801F031C,17,0x801F0010,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,18,0x801F0044,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,19,0x801F0078,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,20,0x801F00AC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,21,0x801F00E0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,22,0x801F0114,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,23,0x801F0148,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F0E18,0,0x801F0798,106,104,160,64,16,16,0x7FC2,2,282,진,0x041F2FD4,1,
5,0x801F0E18,1,0x801F07CC,120,104,112,64,16,16,0x7FC0,0,268,행,0x041F0798,1,
5,0x801F0E18,2,0x801F0800,134,104,96,0,16,16,0x7FC0,0,24,하,0x041F07CC,1,
5,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,0x041F0800,1,
5,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,0x041F0834,1,
5,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,0x041F0868,1,
5,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,0x041F089C,1,
5,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,0x041F08D0,1,
5,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,0x041F0904,1,
5,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,0x041F0938,1,
